tweet_url,date,user_name,tweet_content,lang,is_user_verified,country,alpha_2_code,content,polarity,subjectivity,sentiment,neg,neu,pos,compound,punct,tokenized,nonstop,stemmed,year
https://twitter.com/mesur_io/status/1615454358891634698,2023-01-17,mesur_io,"Are spies a thing of the past? A released report states that open-source public records are becoming more important to intelligence-based political decisions. Read more below:
#riskintelligence #data #economy 
https://t.co/J8aZOgHqqS",en,False,United States,US,are spies a thing of the past  a released report states that open source public records are becoming more important to intelligence based political decisions  read more below   riskintelligence  data  economy   ,0.2,0.4708333333333334,positive,0.0,0.832,0.168,0.6659,are spies a thing of the past  a released report states that open source public records are becoming more important to intelligence based political decisions  read more below   riskintelligence  data  economy   ,"['are', 'spies', 'a', 'thing', 'of', 'the', 'past', 'a', 'released', 'report', 'states', 'that', 'open', 'source', 'public', 'records', 'are', 'becoming', 'more', 'important', 'to', 'intelligence', 'based', 'political', 'decisions', 'read', 'more', 'below', 'riskintelligence', 'data', 'economy', '']","['spies', 'thing', 'past', 'released', 'report', 'states', 'open', 'source', 'public', 'records', 'becoming', 'important', 'intelligence', 'based', 'political', 'decisions', 'read', 'riskintelligence', 'data', 'economy', '']","['spi', 'thing', 'past', 'releas', 'report', 'state', 'open', 'sourc', 'public', 'record', 'becom', 'import', 'intellig', 'base', 'polit', 'decis', 'read', 'riskintellig', 'data', 'economi', '']",2023
https://twitter.com/izhejiang/status/1442337953792106496,2021-09-27,izhejiang,"With the internet reaching nearly every aspect of life, the #digital-driven #economy has become an indispensable power to stimulate China’s future development. 

How has China performed in this sector? The numbers have the answer! https://t.co/6jduzydmkY",en,False,China,CN,with the internet reaching nearly every aspect of life  the  digital driven  economy has become an indispensable power to stimulate china s future development    how has china performed in this sector  the numbers have the answer   ,0.125,0.35625,positive,0.0,0.899,0.101,0.4019,with the internet reaching nearly every aspect of life  the  digital driven  economy has become an indispensable power to stimulate china s future development    how has china performed in this sector  the numbers have the answer   ,"['with', 'the', 'internet', 'reaching', 'nearly', 'every', 'aspect', 'of', 'life', 'the', 'digital', 'driven', 'economy', 'has', 'become', 'an', 'indispensable', 'power', 'to', 'stimulate', 'china', 's', 'future', 'development', 'how', 'has', 'china', 'performed', 'in', 'this', 'sector', 'the', 'numbers', 'have', 'the', 'answer', '']","['internet', 'reaching', 'nearly', 'every', 'aspect', 'life', 'digital', 'driven', 'economy', 'become', 'indispensable', 'power', 'stimulate', 'china', 'future', 'development', 'china', 'performed', 'sector', 'numbers', 'answer', '']","['internet', 'reach', 'nearli', 'everi', 'aspect', 'life', 'digit', 'driven', 'economi', 'becom', 'indispens', 'power', 'stimul', 'china', 'futur', 'develop', 'china', 'perform', 'sector', 'number', 'answer', '']",2021
https://twitter.com/1johnhampshire/status/1313014874046230534,2020-10-05,1johnhampshire,"You and me both, Stephen. I think the @thejuicemedia team say it best: ""Putting the 'N' back in cuts...""
https://t.co/HQFY8heII2
#auspol #economy",en,False,Australia,AU,you and me both  stephen  i think the   team say it best   putting the  n  back in cuts        auspol  economy,0.5,0.15,positive,0.098,0.714,0.188,0.4588,you and me both  stephen  i think the   team say it best   putting the  n  back in cuts        auspol  economy,"['you', 'and', 'me', 'both', 'stephen', 'i', 'think', 'the', 'team', 'say', 'it', 'best', 'putting', 'the', 'n', 'back', 'in', 'cuts', 'auspol', 'economy']","['stephen', 'think', 'team', 'say', 'best', 'putting', 'n', 'back', 'cuts', 'auspol', 'economy']","['stephen', 'think', 'team', 'say', 'best', 'put', 'n', 'back', 'cut', 'auspol', 'economi']",2020
https://twitter.com/DisguiseDevilin/status/1343197595213160449,2020-12-27,DisguiseDevilin,"This morning, #USA finds itself into deep #problems .

#economy 

#Trump",en,False,Canada,CA,this morning   usa finds itself into deep  problems     economy    trump,0.0,0.4,negative,0.231,0.769,0.0,-0.4019,this morning   usa finds itself into deep  problems     economy    trump,"['this', 'morning', 'usa', 'finds', 'itself', 'into', 'deep', 'problems', 'economy', 'trump']","['morning', 'usa', 'finds', 'deep', 'problems', 'economy', 'trump']","['morn', 'usa', 'find', 'deep', 'problem', 'economi', 'trump']",2020
https://twitter.com/drmanishdoshi/status/1157692842514378752,2019-08-03,drmanishdoshi,"#economy#unemployment#Govt.Failed#Crisis#Shutdown30 steel companies down shutters, Tata Motors on a closing spree
Hit with recession in the automobile sector, Tata Motors has gone for block closure for the fourth time since last month 
https://t.co/i01oLIevd2",en,True,India,IN, economy unemployment govt failed crisis shutdown30 steel companies down shutters  tata motors on a closing spree hit with recession in the automobile sector  tata motors has gone for block closure for the fourth time since last month   ,-0.1638888888888889,0.1638888888888889,negative,0.34,0.66,0.0,-0.9432, economy unemployment govt failed crisis shutdown steel companies down shutters  tata motors on a closing spree hit with recession in the automobile sector  tata motors has gone for block closure for the fourth time since last month   ,"['', 'economy', 'unemployment', 'govt', 'failed', 'crisis', 'shutdown', 'steel', 'companies', 'down', 'shutters', 'tata', 'motors', 'on', 'a', 'closing', 'spree', 'hit', 'with', 'recession', 'in', 'the', 'automobile', 'sector', 'tata', 'motors', 'has', 'gone', 'for', 'block', 'closure', 'for', 'the', 'fourth', 'time', 'since', 'last', 'month', '']","['', 'economy', 'unemployment', 'govt', 'failed', 'crisis', 'shutdown', 'steel', 'companies', 'shutters', 'tata', 'motors', 'closing', 'spree', 'hit', 'recession', 'automobile', 'sector', 'tata', 'motors', 'gone', 'block', 'closure', 'fourth', 'time', 'since', 'last', 'month', '']","['', 'economi', 'unemploy', 'govt', 'fail', 'crisi', 'shutdown', 'steel', 'compani', 'shutter', 'tata', 'motor', 'close', 'spree', 'hit', 'recess', 'automobil', 'sector', 'tata', 'motor', 'gone', 'block', 'closur', 'fourth', 'time', 'sinc', 'last', 'month', '']",2019
https://twitter.com/HakimUsoof/status/1636651324640219136,2023-03-17,HakimUsoof,"No goods in supermarkets and groceries, is this proof of how the Gov and CB governor propped up the rupee? Just a election stunt? Anyway නැග්ග වේගෙටම බහිනවා නේ #economy #SriLanka #lka #EconomicCrisisLK #FailedGovernment https://t.co/1SrS9IXjgq",en,False,Sri Lanka,LK,no goods in supermarkets and groceries  is this proof of how the gov and cb governor propped up the rupee  just a election stunt  anyway                         economy  srilanka  lka  economiccrisislk  failedgovernment  ,0.0,0.0,negative,0.073,0.927,0.0,-0.296,no goods in supermarkets and groceries  is this proof of how the gov and cb governor propped up the rupee  just a election stunt  anyway                         economy  srilanka  lka  economiccrisislk  failedgovernment  ,"['no', 'goods', 'in', 'supermarkets', 'and', 'groceries', 'is', 'this', 'proof', 'of', 'how', 'the', 'gov', 'and', 'cb', 'governor', 'propped', 'up', 'the', 'rupee', 'just', 'a', 'election', 'stunt', 'anyway', 'economy', 'srilanka', 'lka', 'economiccrisislk', 'failedgovernment', '']","['goods', 'supermarkets', 'groceries', 'proof', 'gov', 'cb', 'governor', 'propped', 'rupee', 'election', 'stunt', 'anyway', 'economy', 'srilanka', 'lka', 'economiccrisislk', 'failedgovernment', '']","['good', 'supermarket', 'groceri', 'proof', 'gov', 'cb', 'governor', 'prop', 'rupe', 'elect', 'stunt', 'anyway', 'economi', 'srilanka', 'lka', 'economiccrisislk', 'failedgovern', '']",2023
https://twitter.com/NormBChamp/status/1167905407211192320,2019-08-31,NormBChamp,"Love this quote by @SteveMartinToGo! In fact, I use it in my upcoming book, ""Mastering Money"". Check out the full press release here: https://t.co/13qx4oZXL9
.
.
.
#Business #Finance #FinancialSuccess #MoneyManagement #Economy #MindYourMoney #MasteringMoney #BuildWealth #BeatDebt https://t.co/a6n2uyek0z",en,False,United States,US,love this quote by    in fact  i use it in my upcoming book   mastering money   check out the full press release here           business  finance  financialsuccess  moneymanagement  economy  mindyourmoney  masteringmoney  buildwealth  beatdebt  ,0.425,0.575,positive,0.0,0.873,0.127,0.6369,love this quote by    in fact  i use it in my upcoming book   mastering money   check out the full press release here           business  finance  financialsuccess  moneymanagement  economy  mindyourmoney  masteringmoney  buildwealth  beatdebt  ,"['love', 'this', 'quote', 'by', 'in', 'fact', 'i', 'use', 'it', 'in', 'my', 'upcoming', 'book', 'mastering', 'money', 'check', 'out', 'the', 'full', 'press', 'release', 'here', 'business', 'finance', 'financialsuccess', 'moneymanagement', 'economy', 'mindyourmoney', 'masteringmoney', 'buildwealth', 'beatdebt', '']","['love', 'quote', 'fact', 'use', 'upcoming', 'book', 'mastering', 'money', 'check', 'full', 'press', 'release', 'business', 'finance', 'financialsuccess', 'moneymanagement', 'economy', 'mindyourmoney', 'masteringmoney', 'buildwealth', 'beatdebt', '']","['love', 'quot', 'fact', 'use', 'upcom', 'book', 'master', 'money', 'check', 'full', 'press', 'releas', 'busi', 'financ', 'financialsuccess', 'moneymanag', 'economi', 'mindyourmoney', 'masteringmoney', 'buildwealth', 'beatdebt', '']",2019
https://twitter.com/factishtruthish/status/1058373760892497920,2018-11-02,factishtruthish,"“The numbers: The #rapidly #growing #economy generated a sizzling 250,000 new #jobs in October, keeping the #unemployment rate #at a 48-year #low and pushing the increase in #worker #pay to the #highest #level #in more than nine #years.” ❤️ https://t.co/4KFMfJmwau",en,False,United States,US, the numbers  the  rapidly  growing  economy generated a sizzling 250 000 new  jobs in october  keeping the  unemployment rate  at a 48 year  low and pushing the increase in  worker  pay to the  highest  level  in more than nine  years       ,0.2121212121212121,0.4181818181818181,negative,0.147,0.76,0.092,-0.34, the numbers  the  rapidly  growing  economy generated a sizzling   new  jobs in october  keeping the  unemployment rate  at a  year  low and pushing the increase in  worker  pay to the  highest  level  in more than nine  years       ,"['', 'the', 'numbers', 'the', 'rapidly', 'growing', 'economy', 'generated', 'a', 'sizzling', 'new', 'jobs', 'in', 'october', 'keeping', 'the', 'unemployment', 'rate', 'at', 'a', 'year', 'low', 'and', 'pushing', 'the', 'increase', 'in', 'worker', 'pay', 'to', 'the', 'highest', 'level', 'in', 'more', 'than', 'nine', 'years', '']","['', 'numbers', 'rapidly', 'growing', 'economy', 'generated', 'sizzling', 'new', 'jobs', 'october', 'keeping', 'unemployment', 'rate', 'year', 'low', 'pushing', 'increase', 'worker', 'pay', 'highest', 'level', 'nine', 'years', '']","['', 'number', 'rapidli', 'grow', 'economi', 'gener', 'sizzl', 'new', 'job', 'octob', 'keep', 'unemploy', 'rate', 'year', 'low', 'push', 'increas', 'worker', 'pay', 'highest', 'level', 'nine', 'year', '']",2018
https://twitter.com/peoplesearches/status/1206710388995215365,2019-12-16,peoplesearches,"@realDonaldTrump @realDonaldTrump🤡- Always taking credit for things, that you're not responsible for e.g., #StockMarket is independent of the overall #Economy and a lot corporate #StockBuybacks drove it!
😂😂🤣🤣😂😂",en,False,Canada,CA,      always taking credit for things  that you re not responsible for e g    stockmarket is independent of the overall  economy and a lot corporate  stockbuybacks drove it        ,-0.025,0.16875,positive,0.074,0.828,0.098,0.1625,      always taking credit for things  that you re not responsible for e g    stockmarket is independent of the overall  economy and a lot corporate  stockbuybacks drove it        ,"['', 'always', 'taking', 'credit', 'for', 'things', 'that', 'you', 're', 'not', 'responsible', 'for', 'e', 'g', 'stockmarket', 'is', 'independent', 'of', 'the', 'overall', 'economy', 'and', 'a', 'lot', 'corporate', 'stockbuybacks', 'drove', 'it', '']","['', 'always', 'taking', 'credit', 'things', 'responsible', 'e', 'g', 'stockmarket', 'independent', 'overall', 'economy', 'lot', 'corporate', 'stockbuybacks', 'drove', '']","['', 'alway', 'take', 'credit', 'thing', 'respons', 'e', 'g', 'stockmarket', 'independ', 'overal', 'economi', 'lot', 'corpor', 'stockbuyback', 'drove', '']",2019
https://twitter.com/thebipress/status/1184830152347389952,2019-10-17,thebipress,What Andrew Yang Sees Which No Other Candidate Seems to Address  #Democrats #Economy #Election #Opinion #Politics #Andrew #Yang #Automation #Democratic #debate #Employment #Unemployment #Universal #basic #income https://t.co/jD1STQUqeG,en,False,United States,US,what andrew yang sees which no other candidate seems to address   democrats  economy  election  opinion  politics  andrew  yang  automation  democratic  debate  employment  unemployment  universal  basic  income  ,0.0208333333333333,0.1666666666666666,negative,0.175,0.825,0.0,-0.6249,what andrew yang sees which no other candidate seems to address   democrats  economy  election  opinion  politics  andrew  yang  automation  democratic  debate  employment  unemployment  universal  basic  income  ,"['what', 'andrew', 'yang', 'sees', 'which', 'no', 'other', 'candidate', 'seems', 'to', 'address', 'democrats', 'economy', 'election', 'opinion', 'politics', 'andrew', 'yang', 'automation', 'democratic', 'debate', 'employment', 'unemployment', 'universal', 'basic', 'income', '']","['andrew', 'yang', 'sees', 'candidate', 'seems', 'address', 'democrats', 'economy', 'election', 'opinion', 'politics', 'andrew', 'yang', 'automation', 'democratic', 'debate', 'employment', 'unemployment', 'universal', 'basic', 'income', '']","['andrew', 'yang', 'see', 'candid', 'seem', 'address', 'democrat', 'economi', 'elect', 'opinion', 'polit', 'andrew', 'yang', 'autom', 'democrat', 'debat', 'employ', 'unemploy', 'univers', 'basic', 'incom', '']",2019
https://twitter.com/PortfolioGuide/status/1029438507364704256,2018-08-14,PortfolioGuide,"Another nice day for $CVS (CVS Health Corporation) up +3.18% to $71.71. 

This stock could easily be at $90 before year end. After Aetna deal it will have earnings of $11 billion per year!

#StockMarket #economy #WealthManagement #RIA #investing",en,False,United States,US,another nice day for  cvs  cvs health corporation  up  3 18  to  71 71    this stock could easily be at  90 before year end  after aetna deal it will have earnings of  11 billion per year    stockmarket  economy  wealthmanagement  ria  investing,0.5166666666666666,0.9166666666666669,positive,0.0,0.88,0.12,0.6369,another nice day for  cvs  cvs health corporation  up     to       this stock could easily be at   before year end  after aetna deal it will have earnings of   billion per year    stockmarket  economy  wealthmanagement  ria  investing,"['another', 'nice', 'day', 'for', 'cvs', 'cvs', 'health', 'corporation', 'up', 'to', 'this', 'stock', 'could', 'easily', 'be', 'at', 'before', 'year', 'end', 'after', 'aetna', 'deal', 'it', 'will', 'have', 'earnings', 'of', 'billion', 'per', 'year', 'stockmarket', 'economy', 'wealthmanagement', 'ria', 'investing']","['another', 'nice', 'day', 'cvs', 'cvs', 'health', 'corporation', 'stock', 'could', 'easily', 'year', 'end', 'aetna', 'deal', 'earnings', 'billion', 'per', 'year', 'stockmarket', 'economy', 'wealthmanagement', 'ria', 'investing']","['anoth', 'nice', 'day', 'cv', 'cv', 'health', 'corpor', 'stock', 'could', 'easili', 'year', 'end', 'aetna', 'deal', 'earn', 'billion', 'per', 'year', 'stockmarket', 'economi', 'wealthmanag', 'ria', 'invest']",2018
